REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,02-07-18 12:30,9046.01,69,TRADE
NSW1,02-07-18 13:00,8884.28,66.3,TRADE
NSW1,02-07-18 13:30,8845.63,60.03,TRADE
NSW1,02-07-18 14:00,8875.35,63.46,TRADE
NSW1,02-07-18 14:30,8936.47,67.36,TRADE
NSW1,02-07-18 15:00,9004.29,69.39,TRADE
NSW1,02-07-18 15:30,9055.33,71.15,TRADE
NSW1,02-07-18 16:00,9387.89,85.25,TRADE
NSW1,02-07-18 16:30,9714.91,82.37,TRADE
NSW1,02-07-18 17:00,10245.22,93.65,TRADE
NSW1,02-07-18 17:30,10924.11,100.24,TRADE
NSW1,02-07-18 18:00,11482.31,119.56,TRADE
NSW1,02-07-18 18:30,11470.42,101.11,TRADE
NSW1,02-07-18 19:00,11357.54,95.04,TRADE
NSW1,02-07-18 19:30,11126.48,89.9,TRADE
NSW1,02-07-18 20:00,10875.83,94.69,TRADE
NSW1,02-07-18 20:30,10604.75,88.82,TRADE
NSW1,02-07-18 21:00,10349.98,84.81,TRADE
NSW1,02-07-18 21:30,10017.45,78.33,TRADE
NSW1,02-07-18 22:00,9650.04,71.78,TRADE
NSW1,02-07-18 22:30,9411.82,72,TRADE
NSW1,02-07-18 23:00,9045.04,66.64,TRADE
NSW1,02-07-18 23:30,8906.78,63.62,TRADE
NSW1,03-07-18 0:00,8711.96,61.82,TRADE
NSW1,03-07-18 0:30,8506.82,60.13,TRADE
NSW1,03-07-18 1:00,8335.33,56.76,TRADE
NSW1,03-07-18 1:30,8095.18,53.13,TRADE
NSW1,03-07-18 2:00,7869.71,54.73,TRADE
NSW1,03-07-18 2:30,7498.4,54.92,TRADE
NSW1,03-07-18 3:00,7298.23,61.24,TRADE
NSW1,03-07-18 3:30,7064.04,59.49,TRADE
NSW1,03-07-18 4:00,6994.78,59.72,TRADE
NSW1,03-07-18 4:30,6976.84,57.73,TRADE
NSW1,03-07-18 5:00,7119.8,58.64,TRADE
NSW1,03-07-18 5:30,7499.64,58.22,TRADE
NSW1,03-07-18 6:00,7964.43,61.49,TRADE
NSW1,03-07-18 6:30,8754.85,73.55,TRADE
NSW1,03-07-18 7:00,9606.78,83.8,TRADE
NSW1,03-07-18 7:30,10088.09,87.21,TRADE
NSW1,03-07-18 8:00,10447.07,95.01,TRADE
NSW1,03-07-18 8:30,10414.96,91.91,TRADE
NSW1,03-07-18 9:00,10052.69,88.99,TRADE
NSW1,03-07-18 9:30,9860.3,87.84,TRADE
NSW1,03-07-18 10:00,9521.55,78.07,TRADE
NSW1,03-07-18 10:30,9437.05,66.18,TRADE
NSW1,03-07-18 11:00,9258.67,61.58,TRADE
NSW1,03-07-18 11:30,9054.06,59.37,TRADE
NSW1,03-07-18 12:00,8913.08,57.23,TRADE
NSW1,03-07-18 12:30,8751.24,60.23,TRADE
NSW1,03-07-18 13:00,8574.77,51.94,TRADE
NSW1,03-07-18 13:30,8527.06,55.17,TRADE
NSW1,03-07-18 14:00,8459.41,58.02,TRADE
NSW1,03-07-18 14:30,8467.89,57.37,TRADE
NSW1,03-07-18 15:00,8381.16,60.1,TRADE
NSW1,03-07-18 15:30,8476.98,59.5,TRADE
NSW1,03-07-18 16:00,8739.34,62.38,TRADE
NSW1,03-07-18 16:30,9074.85,63.88,TRADE
NSW1,03-07-18 17:00,9656.94,73.26,TRADE
NSW1,03-07-18 17:30,10387.9,130.09,TRADE
NSW1,03-07-18 18:00,10968.2,182.18,TRADE
NSW1,03-07-18 18:30,11080.62,128.65,TRADE
NSW1,03-07-18 19:00,10975.77,118.96,TRADE
NSW1,03-07-18 19:30,10786.51,98.99,TRADE
NSW1,03-07-18 20:00,10634.87,93.4,TRADE
NSW1,03-07-18 20:30,10459.94,87.8,TRADE
NSW1,03-07-18 21:00,10167.36,81.66,TRADE
NSW1,03-07-18 21:30,9939.53,69.39,TRADE
NSW1,03-07-18 22:00,9554.89,62.02,TRADE
NSW1,03-07-18 22:30,9398.08,63.11,TRADE
NSW1,03-07-18 23:00,9039.01,58.86,TRADE
NSW1,03-07-18 23:30,8881.11,57.55,TRADE
NSW1,04-07-18 0:00,8716.09,56.91,TRADE
NSW1,04-07-18 0:30,8506.96,52.64,TRADE
NSW1,04-07-18 1:00,8263.4,53.5,TRADE
NSW1,04-07-18 1:30,8064.81,58.33,TRADE
NSW1,04-07-18 2:00,7836.94,63.96,TRADE
NSW1,04-07-18 2:30,7446.54,58.57,TRADE
NSW1,04-07-18 3:00,7171.9,51.12,TRADE
NSW1,04-07-18 3:30,6962.57,54.57,TRADE
NSW1,04-07-18 4:00,6898.95,48.63,TRADE
NSW1,04-07-18 4:30,6940.23,55.41,TRADE
NSW1,04-07-18 5:00,7072.79,53.64,TRADE
NSW1,04-07-18 5:30,7465.92,54.75,TRADE
NSW1,04-07-18 6:00,7898.11,58.91,TRADE
NSW1,04-07-18 6:30,8747.37,63.39,TRADE
NSW1,04-07-18 7:00,9513.95,67.03,TRADE
NSW1,04-07-18 7:30,10053.51,82.34,TRADE
NSW1,04-07-18 8:00,10351.21,98.87,TRADE
NSW1,04-07-18 8:30,10261.03,87.17,TRADE
NSW1,04-07-18 9:00,9919.03,67.53,TRADE
NSW1,04-07-18 9:30,9660.08,63.28,TRADE
NSW1,04-07-18 10:00,9362.64,54.58,TRADE
NSW1,04-07-18 10:30,9168.95,57,TRADE
NSW1,04-07-18 11:00,8906,56.14,TRADE
NSW1,04-07-18 11:30,8625.37,55.3,TRADE
NSW1,04-07-18 12:00,8412.76,54.42,TRADE
NSW1,04-07-18 12:30,8240.85,52.26,TRADE
NSW1,04-07-18 13:00,8110.03,52.09,TRADE
NSW1,04-07-18 13:30,8080.48,53.02,TRADE
NSW1,04-07-18 14:00,8078.27,52.93,TRADE
NSW1,04-07-18 14:30,8077.49,54.38,TRADE
NSW1,04-07-18 15:00,8084.69,57.97,TRADE
NSW1,04-07-18 15:30,8208.66,53.1,TRADE
NSW1,04-07-18 16:00,8416.47,51.93,TRADE
NSW1,04-07-18 16:30,8751.68,60.06,TRADE
NSW1,04-07-18 17:00,9205.82,64.08,TRADE
NSW1,04-07-18 17:30,9851.06,103.41,TRADE
NSW1,04-07-18 18:00,10465.6,113.86,TRADE
NSW1,04-07-18 18:30,10508,97.91,TRADE
NSW1,04-07-18 19:00,10436.94,97.45,TRADE
NSW1,04-07-18 19:30,10243.26,81.84,TRADE
NSW1,04-07-18 20:00,10103.99,80.35,TRADE
NSW1,04-07-18 20:30,9947.3,73.2,TRADE
NSW1,04-07-18 21:00,9735.83,64.64,TRADE
NSW1,04-07-18 21:30,9471.28,62.86,TRADE
NSW1,04-07-18 22:00,9112.85,56.05,TRADE
NSW1,04-07-18 22:30,9094.09,59.13,TRADE
NSW1,04-07-18 23:00,8731.42,54.76,TRADE
NSW1,04-07-18 23:30,8522.47,60.28,TRADE
NSW1,05-07-18 0:00,8483.51,60.76,TRADE
NSW1,05-07-18 0:30,8225.02,53.63,TRADE
NSW1,05-07-18 1:00,8049.76,54.05,TRADE
NSW1,05-07-18 1:30,7824.8,55.47,TRADE
NSW1,05-07-18 2:00,7622.18,54.05,TRADE
NSW1,05-07-18 2:30,7264.87,54.5,TRADE
NSW1,05-07-18 3:00,7009.05,55.12,TRADE
NSW1,05-07-18 3:30,6819.5,41.14,TRADE
NSW1,05-07-18 4:00,6732.23,53.69,TRADE
NSW1,05-07-18 4:30,6796.66,51.72,TRADE
NSW1,05-07-18 5:00,6909.97,54.84,TRADE
NSW1,05-07-18 5:30,7243.6,46.38,TRADE
NSW1,05-07-18 6:00,7674.72,53.99,TRADE
NSW1,05-07-18 6:30,8455.84,56.08,TRADE
NSW1,05-07-18 7:00,9189.9,65.62,TRADE
NSW1,05-07-18 7:30,9668.53,76.78,TRADE
NSW1,05-07-18 8:00,9881.44,87.02,TRADE
NSW1,05-07-18 8:30,9701.8,74.04,TRADE
NSW1,05-07-18 9:00,9369.02,63.18,TRADE
NSW1,05-07-18 9:30,9191.13,67.34,TRADE
NSW1,05-07-18 10:00,8878.5,54.76,TRADE
NSW1,05-07-18 10:30,8628.16,51.96,TRADE
NSW1,05-07-18 11:00,8434.68,60.03,TRADE
NSW1,05-07-18 11:30,8304.43,55.71,TRADE
NSW1,05-07-18 12:00,8080.8,44.74,TRADE
NSW1,05-07-18 12:30,7977.95,43.45,TRADE
NSW1,05-07-18 13:00,7947.57,54.95,TRADE
NSW1,05-07-18 13:30,7878.1,58.67,TRADE
NSW1,05-07-18 14:00,7874.06,50.53,TRADE
NSW1,05-07-18 14:30,7876.86,50.99,TRADE
NSW1,05-07-18 15:00,7884.85,55.52,TRADE
NSW1,05-07-18 15:30,8029.22,59.63,TRADE
NSW1,05-07-18 16:00,8169.71,57.91,TRADE
NSW1,05-07-18 16:30,8397.73,61.61,TRADE
NSW1,05-07-18 17:00,8719.3,62.76,TRADE
NSW1,05-07-18 17:30,9280.95,74.82,TRADE
NSW1,05-07-18 18:00,9786.85,89.43,TRADE
NSW1,05-07-18 18:30,9798.33,86.55,TRADE
NSW1,05-07-18 19:00,9742.89,75.52,TRADE
NSW1,05-07-18 19:30,9521.46,73.01,TRADE
NSW1,05-07-18 20:00,9422.09,68.21,TRADE
NSW1,05-07-18 20:30,9225.61,70.01,TRADE
NSW1,05-07-18 21:00,9064.37,63.94,TRADE
NSW1,05-07-18 21:30,8857.19,62.17,TRADE
NSW1,05-07-18 22:00,8575,50.78,TRADE
NSW1,05-07-18 22:30,8533.23,56.27,TRADE
NSW1,05-07-18 23:00,8299.09,53.74,TRADE
NSW1,05-07-18 23:30,8248.26,55.28,TRADE
NSW1,06-07-18 0:00,8116.52,56.96,TRADE
NSW1,06-07-18 0:30,7894.92,51.34,TRADE
NSW1,06-07-18 1:00,7667.61,53.89,TRADE
NSW1,06-07-18 1:30,7416.41,53.34,TRADE
NSW1,06-07-18 2:00,7215.32,53.99,TRADE
NSW1,06-07-18 2:30,6908.55,53.13,TRADE
NSW1,06-07-18 3:00,6621.95,48.92,TRADE
NSW1,06-07-18 3:30,6491.66,44.02,TRADE
NSW1,06-07-18 4:00,6417.27,48.51,TRADE
NSW1,06-07-18 4:30,6370.07,52.52,TRADE
NSW1,06-07-18 5:00,6442.77,54.29,TRADE
NSW1,06-07-18 5:30,6794.47,53.55,TRADE
NSW1,06-07-18 6:00,7180.06,54.4,TRADE
NSW1,06-07-18 6:30,7840.68,59.05,TRADE
NSW1,06-07-18 7:00,8428.35,63.24,TRADE
NSW1,06-07-18 7:30,8735.65,62.99,TRADE
NSW1,06-07-18 8:00,8991.98,63.5,TRADE
NSW1,06-07-18 8:30,8959.25,61.84,TRADE
NSW1,06-07-18 9:00,8673.67,60.39,TRADE
NSW1,06-07-18 9:30,8633.11,60.6,TRADE
NSW1,06-07-18 10:00,8547.28,60.7,TRADE
NSW1,06-07-18 10:30,8464.82,57.49,TRADE
NSW1,06-07-18 11:00,8381.06,54.52,TRADE
NSW1,06-07-18 11:30,8241.77,53.28,TRADE
NSW1,06-07-18 12:00,8177.85,53.35,TRADE
NSW1,06-07-18 12:30,8143.85,54.36,TRADE
NSW1,06-07-18 13:00,8091.19,53.82,TRADE
NSW1,06-07-18 13:30,8124.33,53.35,TRADE
NSW1,06-07-18 14:00,8035.42,55.24,TRADE
NSW1,06-07-18 14:30,7996.58,54,TRADE
NSW1,06-07-18 15:00,7962.25,53.82,TRADE
NSW1,06-07-18 15:30,8012.12,54.55,TRADE
NSW1,06-07-18 16:00,8176.64,57.23,TRADE
NSW1,06-07-18 16:30,8354.59,59.63,TRADE
NSW1,06-07-18 17:00,8665.91,57.74,TRADE
NSW1,06-07-18 17:30,9080.5,66.32,TRADE
NSW1,06-07-18 18:00,9433.05,84.86,TRADE
NSW1,06-07-18 18:30,9399.06,79.91,TRADE
NSW1,06-07-18 19:00,9255.53,67.79,TRADE
NSW1,06-07-18 19:30,9081.45,62.09,TRADE
NSW1,06-07-18 20:00,8932.28,61.29,TRADE
NSW1,06-07-18 20:30,8833.18,57.31,TRADE
NSW1,06-07-18 21:00,8707.64,54.61,TRADE
NSW1,06-07-18 21:30,8553.66,53.3,TRADE
NSW1,06-07-18 22:00,8391.28,53.36,TRADE
NSW1,06-07-18 22:30,8430.07,58.13,TRADE
NSW1,06-07-18 23:00,8252.16,57.45,TRADE
NSW1,06-07-18 23:30,8188.73,54.08,TRADE
NSW1,07-07-18 0:00,8224.54,59.24,TRADE
NSW1,07-07-18 0:30,8008.13,50.45,TRADE
NSW1,07-07-18 1:00,7784.88,50.27,TRADE
NSW1,07-07-18 1:30,7622.09,51.93,TRADE
NSW1,07-07-18 2:00,7346.26,51.2,TRADE
NSW1,07-07-18 2:30,7045.93,52.72,TRADE
NSW1,07-07-18 3:00,6755.35,46.39,TRADE
NSW1,07-07-18 3:30,6514.72,43.75,TRADE
NSW1,07-07-18 4:00,6407.4,48.01,TRADE
NSW1,07-07-18 4:30,6365.28,43.52,TRADE
NSW1,07-07-18 5:00,6411.4,48.08,TRADE
NSW1,07-07-18 5:30,6588.39,46.63,TRADE
NSW1,07-07-18 6:00,6768.05,54.94,TRADE
NSW1,07-07-18 6:30,7046.17,57.79,TRADE
NSW1,07-07-18 7:00,7395.63,46.43,TRADE
NSW1,07-07-18 7:30,7781.66,53.36,TRADE
NSW1,07-07-18 8:00,8211.85,59.58,TRADE
NSW1,07-07-18 8:30,8475.96,61.22,TRADE
NSW1,07-07-18 9:00,8564.82,62.11,TRADE
NSW1,07-07-18 9:30,8585.46,62.75,TRADE
NSW1,07-07-18 10:00,8362.33,58.74,TRADE
NSW1,07-07-18 10:30,8230.71,59.35,TRADE
NSW1,07-07-18 11:00,8054.82,56.58,TRADE
NSW1,07-07-18 11:30,7876.14,45,TRADE
NSW1,07-07-18 12:00,7759.62,45.99,TRADE
NSW1,07-07-18 12:30,7702.39,51.44,TRADE
NSW1,07-07-18 13:00,7649.96,46.38,TRADE
NSW1,07-07-18 13:30,7630.74,50.45,TRADE
NSW1,07-07-18 14:00,7663.97,49.62,TRADE
NSW1,07-07-18 14:30,7819.95,53.18,TRADE
NSW1,07-07-18 15:00,7895.9,53.5,TRADE
NSW1,07-07-18 15:30,7974.22,54.44,TRADE
NSW1,07-07-18 16:00,8233.27,60.63,TRADE
NSW1,07-07-18 16:30,8615.3,61.3,TRADE
NSW1,07-07-18 17:00,9108.79,70.21,TRADE
NSW1,07-07-18 17:30,9655.53,91.54,TRADE
NSW1,07-07-18 18:00,10162.64,107.37,TRADE
NSW1,07-07-18 18:30,10187.54,96.81,TRADE
NSW1,07-07-18 19:00,10029.24,85.78,TRADE
NSW1,07-07-18 19:30,9829.89,66.24,TRADE
NSW1,07-07-18 20:00,9646.15,64.41,TRADE
NSW1,07-07-18 20:30,9491.98,62.95,TRADE
NSW1,07-07-18 21:00,9347.97,60.95,TRADE
NSW1,07-07-18 21:30,9148.29,59.54,TRADE
NSW1,07-07-18 22:00,8947.47,56.89,TRADE
NSW1,07-07-18 22:30,8858.95,61.59,TRADE
NSW1,07-07-18 23:00,8597.08,55.71,TRADE
NSW1,07-07-18 23:30,8525.33,59.55,TRADE
NSW1,08-07-18 0:00,8325.25,54.43,TRADE
NSW1,08-07-18 0:30,8046.78,56.17,TRADE
NSW1,08-07-18 1:00,7796.64,49.46,TRADE
NSW1,08-07-18 1:30,7508.91,52.18,TRADE
NSW1,08-07-18 2:00,7291.66,47.26,TRADE
NSW1,08-07-18 2:30,6978.07,36.57,TRADE
NSW1,08-07-18 3:00,6750.61,36.79,TRADE
NSW1,08-07-18 3:30,6581.75,46.03,TRADE
NSW1,08-07-18 4:00,6484.39,48.75,TRADE
NSW1,08-07-18 4:30,6475.1,50.05,TRADE
NSW1,08-07-18 5:00,6489.26,39.42,TRADE
NSW1,08-07-18 5:30,6595.96,48.58,TRADE
NSW1,08-07-18 6:00,6719.67,48.75,TRADE
NSW1,08-07-18 6:30,7031.35,51.02,TRADE
NSW1,08-07-18 7:00,7277.81,48.01,TRADE
NSW1,08-07-18 7:30,7666.96,52.85,TRADE
NSW1,08-07-18 8:00,8124.46,58.72,TRADE
NSW1,08-07-18 8:30,8422.27,55.89,TRADE
NSW1,08-07-18 9:00,8559.92,56.61,TRADE
NSW1,08-07-18 9:30,8507.42,54.05,TRADE
NSW1,08-07-18 10:00,8364.28,51.73,TRADE
NSW1,08-07-18 10:30,8192.71,49.51,TRADE
NSW1,08-07-18 11:00,7935.55,45.09,TRADE
NSW1,08-07-18 11:30,7708.95,49.49,TRADE
NSW1,08-07-18 12:00,7593.15,39.67,TRADE
NSW1,08-07-18 12:30,7456.24,34.7,TRADE
NSW1,08-07-18 13:00,7363.19,37.19,TRADE
NSW1,08-07-18 13:30,7302.63,36.36,TRADE
NSW1,08-07-18 14:00,7290.43,37.32,TRADE
NSW1,08-07-18 14:30,7344.89,37.15,TRADE
NSW1,08-07-18 15:00,7469.41,37.75,TRADE
NSW1,08-07-18 15:30,7624.45,46,TRADE
NSW1,08-07-18 16:00,8020.57,53.6,TRADE
NSW1,08-07-18 16:30,8411.19,61.98,TRADE
NSW1,08-07-18 17:00,8942.44,74.22,TRADE
NSW1,08-07-18 17:30,9549.88,98.59,TRADE
NSW1,08-07-18 18:00,10091.84,162.09,TRADE
NSW1,08-07-18 18:30,10219.45,148.86,TRADE
NSW1,08-07-18 19:00,10168.35,120.73,TRADE
NSW1,08-07-18 19:30,9933.59,96.54,TRADE
NSW1,08-07-18 20:00,9746.83,85.22,TRADE
NSW1,08-07-18 20:30,9559.21,82.17,TRADE
NSW1,08-07-18 21:00,9359.06,75.31,TRADE
NSW1,08-07-18 21:30,9111.85,63.9,TRADE
NSW1,08-07-18 22:00,8830.69,61.41,TRADE
NSW1,08-07-18 22:30,8629.68,59.34,TRADE
NSW1,08-07-18 23:00,8285.69,51.58,TRADE
NSW1,08-07-18 23:30,8066.97,52.87,TRADE
NSW1,09-07-18 0:00,7872.02,50.66,TRADE
NSW1,09-07-18 0:30,7624.74,51.82,TRADE
NSW1,09-07-18 1:00,7490.11,51.01,TRADE
NSW1,09-07-18 1:30,7255.61,54.91,TRADE
NSW1,09-07-18 2:00,7068.18,51.08,TRADE
NSW1,09-07-18 2:30,6818.9,48.75,TRADE
NSW1,09-07-18 3:00,6630.16,48,TRADE
NSW1,09-07-18 3:30,6554.97,49.81,TRADE
NSW1,09-07-18 4:00,6541.05,48.75,TRADE
NSW1,09-07-18 4:30,6588.87,52.79,TRADE
NSW1,09-07-18 5:00,6747.83,53.75,TRADE
NSW1,09-07-18 5:30,7161.92,58.94,TRADE
NSW1,09-07-18 6:00,7625.04,56.63,TRADE
NSW1,09-07-18 6:30,8357.76,60.9,TRADE
NSW1,09-07-18 7:00,9063.39,80.53,TRADE
NSW1,09-07-18 7:30,9568.68,76.23,TRADE
NSW1,09-07-18 8:00,9918.99,89.9,TRADE
NSW1,09-07-18 8:30,10032.2,89.97,TRADE
NSW1,09-07-18 9:00,9842.35,77.36,TRADE
NSW1,09-07-18 9:30,9612.28,64.83,TRADE
NSW1,09-07-18 10:00,9330.03,61.93,TRADE
NSW1,09-07-18 10:30,9116,60.32,TRADE
NSW1,09-07-18 11:00,8851.86,58.26,TRADE
NSW1,09-07-18 11:30,8671.99,54.36,TRADE
NSW1,09-07-18 12:00,8578.79,53.64,TRADE
NSW1,09-07-18 12:30,8525.69,54.22,TRADE
NSW1,09-07-18 13:00,8464.08,54.05,TRADE
NSW1,09-07-18 13:30,8454.56,55.5,TRADE
NSW1,09-07-18 14:00,8489.4,55.12,TRADE
NSW1,09-07-18 14:30,8457.98,56.01,TRADE
NSW1,09-07-18 15:00,8532.04,57.43,TRADE
NSW1,09-07-18 15:30,8703.04,58.44,TRADE
NSW1,09-07-18 16:00,8913.78,62.05,TRADE
NSW1,09-07-18 16:30,9280.02,67.19,TRADE
NSW1,09-07-18 17:00,9822.67,76.68,TRADE
NSW1,09-07-18 17:30,10518.45,112.3,TRADE
NSW1,09-07-18 18:00,11187.82,192.97,TRADE
NSW1,09-07-18 18:30,11278.72,155.9,TRADE
NSW1,09-07-18 19:00,11252.1,166.74,TRADE
NSW1,09-07-18 19:30,10987.39,100,TRADE
NSW1,09-07-18 20:00,10842.58,104.92,TRADE
NSW1,09-07-18 20:30,10690.28,117.17,TRADE
NSW1,09-07-18 21:00,10443.15,91.92,TRADE
NSW1,09-07-18 21:30,10213.02,83.67,TRADE
NSW1,09-07-18 22:00,9865.84,69.58,TRADE
NSW1,09-07-18 22:30,9675.56,95.2,TRADE
NSW1,09-07-18 23:00,9318.72,76.4,TRADE
NSW1,09-07-18 23:30,9066.69,68.62,TRADE
NSW1,10-07-18 0:00,8958.46,78.31,TRADE
NSW1,10-07-18 0:30,8738.66,63.12,TRADE
NSW1,10-07-18 1:00,8504.96,60.79,TRADE
NSW1,10-07-18 1:30,8281.49,58.92,TRADE
NSW1,10-07-18 2:00,8064.26,62.68,TRADE
NSW1,10-07-18 2:30,7766.41,62.15,TRADE
NSW1,10-07-18 3:00,7523.92,61.06,TRADE
NSW1,10-07-18 3:30,7319.98,55,TRADE
NSW1,10-07-18 4:00,7242,55.87,TRADE
NSW1,10-07-18 4:30,7247.28,56.16,TRADE
NSW1,10-07-18 5:00,7411.53,55.46,TRADE
NSW1,10-07-18 5:30,7824.49,62.53,TRADE
NSW1,10-07-18 6:00,8244.77,63.01,TRADE
NSW1,10-07-18 6:30,8977.47,81.93,TRADE
NSW1,10-07-18 7:00,9648.11,165.56,TRADE
NSW1,10-07-18 7:30,10054.17,84.01,TRADE
NSW1,10-07-18 8:00,10416.53,103.42,TRADE
NSW1,10-07-18 8:30,10482.81,103.66,TRADE
NSW1,10-07-18 9:00,10263.39,91.6,TRADE
NSW1,10-07-18 9:30,10038.84,93.45,TRADE
NSW1,10-07-18 10:00,9756.23,71.5,TRADE
NSW1,10-07-18 10:30,9507.85,77.09,TRADE
NSW1,10-07-18 11:00,9245.21,72.48,TRADE
NSW1,10-07-18 11:30,8887.08,59.31,TRADE
NSW1,10-07-18 12:00,8701.72,60.46,TRADE
NSW1,10-07-18 12:30,8551.52,58.08,TRADE
NSW1,10-07-18 13:00,8423.32,53.74,TRADE
NSW1,10-07-18 13:30,8333.57,54.13,TRADE
NSW1,10-07-18 14:00,8308.8,52.55,TRADE
NSW1,10-07-18 14:30,8294.85,54.64,TRADE
NSW1,10-07-18 15:00,8368.35,59.16,TRADE
NSW1,10-07-18 15:30,8545.03,60.82,TRADE
NSW1,10-07-18 16:00,8745.96,68.62,TRADE
NSW1,10-07-18 16:30,9055.66,72.54,TRADE
NSW1,10-07-18 17:00,9599.76,79.33,TRADE
NSW1,10-07-18 17:30,10381.85,106.91,TRADE
NSW1,10-07-18 18:00,11171.52,221.7,TRADE
NSW1,10-07-18 18:30,11322.89,232.83,TRADE
NSW1,10-07-18 19:00,11275.88,152.52,TRADE
NSW1,10-07-18 19:30,11126.96,107.19,TRADE
NSW1,10-07-18 20:00,10914.81,212.42,TRADE
NSW1,10-07-18 20:30,10776.16,142.22,TRADE
NSW1,10-07-18 21:00,10499.42,89.02,TRADE
NSW1,10-07-18 21:30,10314.63,91.2,TRADE
NSW1,10-07-18 22:00,9955.06,84.03,TRADE
NSW1,10-07-18 22:30,9832.55,91.12,TRADE
NSW1,10-07-18 23:00,9508.76,70.67,TRADE
NSW1,10-07-18 23:30,9220.03,67.12,TRADE
NSW1,11-07-18 0:00,9104.74,65.82,TRADE
